store_name,storeid,addr_num,addr_st,addr_add,city,state,zip5,store_type,stype_num,store_group,stgrp_num,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,year_first,year_last,X,Y,method,match,dup,st_fips,cty_fips,tract_fips,gisjn_tct,msa_fips,msa_name,msa_short,place_fips,place_name,gisjn_plc,puma_fips,gisjn_puma,chain
Walmart SUPERCENTER 5709,st_260298,4949,Bill Gardner Pkwy,NA,Locust Grove,GA,30248,Super Store,15,Supermarket,6,0,0,0,1,1,1,1,1,1,1,2011,2017,-84.11809,33.35397,usda,NA,0,G13,G13151,G13151070404,G1301510070404,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1347140,Locust Grove city,G13047140,G1347140,G13006001,walmart
INGLES MARKETS 0495,st_130416,4920,Bill Gardner Pkwy,NA,Locust Grove,GA,30248,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.11941,33.35393,usda,NA,0,G13,G13151,G13151070404,G1301510070404,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1347140,Locust Grove city,G13047140,G1347140,G13006001,NA
PUBLIX 1052,st_034698,2730,Highway 155,NA,Locust Grove,GA,30248,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.17964,33.36688,usda,NA,0,G13,G13151,G13151070502,G1301510070502,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13006001,publix
KROGER 443,st_079297,910,ATHENS HWY,NA,LOGANVILLE,GA,30052,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-83.95369,33.86047,usda,NA,0,G13,G13135,G13135050730,G1301350050730,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004005,kroger
Aldi 22,st_349350,370,Athens Hwy,NA,Loganville,GA,30052,Supermarket,16,Supermarket,6,0,0,0,0,0,0,1,1,1,1,2014,2017,-83.92551,33.85202,usda,NA,0,G13,G13135,G13135050724,G1301350050724,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1347196,Loganville city,G13047196,G1347196,G13004003,aldi
PUBLIX 0789,st_121246,2715,LOGANVILLE HWY,NA,LOGANVILLE,GA,30017,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-83.93813,33.88096,usda,NA,0,G13,G13135,G13135050724,G1301350050724,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004003,publix
Walmart SUPERCENTER 5363,st_004580,11465,TARA BLVD,NA,LOVEJOY,GA,30250,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.32319,33.44403,usda,NA,0,G13,G13063,G13063040608,G1300630040608,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1347616,Lovejoy city,G13047616,G1347616,G13005001,walmart
Kmart 3996,st_116348,5590,Mableton Pkwy SW,Ste 100,Mableton,GA,30126,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.57564,33.8176,usda,NA,0,G13,G13067,G13067031312,G1300670031312,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1348288,Mableton CDP,G13048288,G1348288,G13003004,NA
KROGER 464,st_087732,4875,FLOYD RD SW,NA,MABLETON,GA,30126,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.5761,33.83558,usda,NA,0,G13,G13067,G13067031307,G1300670031307,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1348288,Mableton CDP,G13048288,G1348288,G13003004,kroger
PUBLIX 1112,st_002399,1025,Veterans Memorial Hwy SE,Ste 400,Mableton,GA,30126,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.52442,33.80412,usda,NA,0,G13,G13067,G13067031313,G1300670031313,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1348288,Mableton CDP,G13048288,G1348288,G13003004,publix
Save-A-Lot 8023,st_393552,1245,Veteran's Memorial Pkwy,NA,Mableton,GA,30126,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,0,1,1,2016,2017,-84.59072,33.81651,usda,NA,0,G13,G13067,G13067031306,G1300670031306,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1348288,Mableton CDP,G13048288,G1348288,G13003004,NA
Food Depot 26,st_092281,5345,Floyd Rd SW,NA,Mableton,GA,30126,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.57549,33.82358,usda,NA,0,G13,G13067,G13067031307,G1300670031307,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1348288,Mableton CDP,G13048288,G1348288,G13003004,NA
ALDI 69,st_125015,5020,Floyd Rd SW,NA,Mableton,GA,30126,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.57594,33.83166,usda,NA,0,G13,G13067,G13067031307,G1300670031307,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1348288,Mableton CDP,G13048288,G1348288,G13003004,aldi
PUBLIX 464,st_066153,5015,Floyd Rd SW,NA,Mableton,GA,30126,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.57591,33.8334,usda,NA,0,G13,G13067,G13067031307,G1300670031307,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1348288,Mableton CDP,G13048288,G1348288,G13003004,publix
Walmart SUPERCENTER 3611,st_033073,6520,Ernest W Barrett Pkwy SW,NA,Marietta,GA,30064,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.63351,33.86915,usda,NA,0,G13,G13067,G13067031503,G1300670031503,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003003,walmart
Walmart Neighborhood Market 5815,st_344925,2909,Austell Rd SW,Ste 100,Marietta,GA,30008,Super Store,15,Supermarket,6,0,0,0,0,0,0,1,1,1,1,2014,2017,-84.58746,33.88346,usda,NA,0,G13,G13067,G13067031005,G1300670031005,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003004,walmart
Super Mercado Jalisco 3,st_173500,1957,S Cobb Dr SE,Ste 101,Marietta,GA,30060,Super Store,15,Supermarket,6,0,1,1,1,1,1,1,1,1,1,2009,2017,-84.54257,33.90514,usda,NA,0,G13,G13067,G13067031002,G1300670031002,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003001,NA
KROGER 498,st_100807,1690,POWDER SPRINGS RD,NA,MARIETTA,GA,30064,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.60241,33.907,usda,NA,0,G13,G13067,G13067030905,G1300670030905,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003001,kroger
Walmart Supercenter 1181,st_188228,1785,Cobb Pkwy S,NA,Marietta,GA,30060,Super Store,15,Supermarket,6,0,1,1,1,1,1,0,0,0,0,2009,2013,-84.49231872,33.90826338,esri,PointAddress,0,G13,G13067,G13067031113,G1300670031113,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1349756,Marietta city,G13049756,G1349756,G13003001,walmart
Walmart STORE 1181,st_097404,1785,Cobb Pkwy S,NA,Marietta,GA,30060,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.49234,33.90835,usda,NA,0,G13,G13067,G13067030414,G1300670030414,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1349756,Marietta city,G13049756,G1349756,G13003001,walmart
KROGER 330,st_163428,1122,Powers Ferry Rd SE,NA,Marietta,GA,30067,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.46867,33.92358,usda,NA,0,G13,G13067,G13067030413,G1300670030413,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003001,kroger
Walmart SUPERCENTER 3068,st_314857,1167,Powder Springs St,NA,Marietta,GA,30064,Super Store,15,Supermarket,6,0,0,0,0,0,1,1,1,1,0,2013,2016,-84.57416202,33.92468135,esri,StreetAddress,0,G13,G13067,G13067030904,G1300670030904,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1349756,Marietta city,G13049756,G1349756,G13003001,walmart
L. A Market,st_048492,720,Sandtown Rd SW,NA,Marietta,GA,30008,Super Store,15,Supermarket,6,1,1,0,0,0,0,0,0,0,0,2008,2009,-84.5557061,33.93387713,esri,StreetAddress,0,G13,G13067,G13067030904,G1300670030904,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1349756,Marietta city,G13049756,G1349756,G13003001,NA
TARGET STORE T-1165,st_015184,2535,Dallas Hwy SW,NA,Marietta,GA,30064,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.62584,33.94614,usda,NA,0,G13,G13067,G13067030209,G1300670030209,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003003,NA
Walmart SUPERCENTER 5390,st_016123,210,Cobb Pkwy S,NA,Marietta,GA,30060,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.51851,33.9468,usda,NA,0,G13,G13067,G13067030800,G1300670030800,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1349756,Marietta city,G13049756,G1349756,G13003001,walmart
Sam's Club 8203,st_175154,150,Cobb Pkwy S,NA,Marietta,GA,30060,Super Store,15,Supermarket,6,0,1,1,1,1,1,1,1,1,1,2009,2017,-84.51978,33.94925,usda,NA,0,G13,G13067,G13067030800,G1300670030800,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1349756,Marietta city,G13049756,G1349756,G13003001,NA
HARRY'S FARMERS MARKET,st_120234,70,Powers Ferry Rd SE,NA,Marietta,GA,30067,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.51205,33.95015,usda,NA,0,G13,G13067,G13067030405,G1300670030405,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1349756,Marietta city,G13049756,G1349756,G13003001,NA
BIG KMART 4071,st_116349,1140,Roswell Rd,NA,Marietta,GA,30062,Super Store,15,Supermarket,6,1,1,0,0,0,0,0,0,0,0,2008,2009,-84.51862997,33.95086652,esri,PointAddress,0,G13,G13067,G13067030505,G1300670030505,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1349756,Marietta city,G13049756,G1349756,G13003001,NA
SHIVAM GROCERY,st_212743,1812,Lower Roswell Rd,NA,Marietta,GA,30068,Super Store,15,Supermarket,6,0,0,1,1,1,1,1,1,1,1,2010,2017,-84.49973,33.95189,usda,NA,0,G13,G13067,G13067030405,G1300670030405,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1349756,Marietta city,G13049756,G1349756,G13003001,NA
KROGER 455,st_079450,1000,WHITLOCK AVE,NA,MARIETTA,GA,30064,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.57922,33.95216,usda,NA,0,G13,G13067,G13067030602,G1300670030602,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1349756,Marietta city,G13049756,G1349756,G13003001,kroger
KROGER 356,st_144651,3600,DALLAS HWY SUITE A09,NA,MARIETTA,GA,30064,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.65437,33.95393,usda,NA,0,G13,G13067,G13067030239,G1300670030239,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003003,kroger
KROGER 335,st_086870,4880,LOWER ROSWELL RD,NA,MARIETTA,GA,30068,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.4096,33.96613,usda,NA,0,G13,G13067,G13067030319,G1300670030319,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003005,kroger
KROGER 454,st_084794,2100,ROSWELL RD,NA,MARIETTA,GA,30062,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.49134,33.96626,usda,NA,0,G13,G13067,G13067030505,G1300670030505,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003001,kroger
Walmart NEIGHBORHOOD MARKET 3069,st_359403,3101,ROSWELL RD,NA,MARIETTA,GA,30090,Super Store,15,Supermarket,6,0,0,0,0,0,0,0,1,1,1,2015,2017,-84.46172,33.97948,usda,NA,0,G13,G13067,G13067030330,G1300670030330,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003005,walmart
Whole Foods Market 10342,st_272557,1311,Johnson Ferry Rd,Ste 580,Marietta,GA,30068,Super Store,15,Supermarket,6,0,0,0,0,1,1,1,1,1,1,2012,2017,-84.4251,33.98064,usda,NA,0,G13,G13067,G13067030334,G1300670030334,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003005,NA
Target Store T-2121,st_049253,1401,Johnson Ferry Rd,NA,Marietta,GA,30062,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.42735,33.98371,usda,NA,0,G13,G13067,G13067030332,G1300670030332,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003005,NA
BIG KMART 7184,st_116451,4269,Roswell Rd,NA,Marietta,GA,30062,Super Store,15,Supermarket,6,1,1,0,0,1,1,0,0,0,0,2008,2013,-84.42687692,33.98400835,esri,StreetAddress,0,G13,G13067,G13067030336,G1300670030336,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003005,NA
Walmart SUPERCENTER  937,st_123821,2795,Chastain Meadows Pkwy,NA,Marietta,GA,30066,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.55283,34.02105,usda,NA,0,G13,G13067,G13067030228,G1300670030228,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003002,walmart
Walmart SUPERCENTER 1766,st_119779,3100,Johnson Ferry Rd,NA,Marietta,GA,30062,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.4258,34.02305,usda,NA,0,G13,G13067,G13067030328,G1300670030328,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003005,walmart
Kroger 478,st_321977,3162,Johnson Ferry Rd,NA,Marietta,GA,30062,Super Store,15,Supermarket,6,0,0,0,0,0,1,1,1,1,1,2013,2017,-84.42423,34.02572,usda,NA,0,G13,G13067,G13067030328,G1300670030328,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003005,kroger
Walmart Neighborhood Market 3116,st_317618,3372,Canton Rd,NA,Marietta,GA,30066,Super Store,15,Supermarket,6,0,0,0,0,0,1,1,1,1,1,2013,2017,-84.52763,34.03385,usda,NA,0,G13,G13067,G13067030312,G1300670030312,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003005,walmart
KROGER 657,st_117374,2960,Shallowford Rd,Ste 199,Marietta,GA,30066,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.46468,34.03618,usda,NA,0,G13,G13067,G13067030314,G1300670030314,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003005,kroger
TARGET STORE T-1106,st_015183,3040,Shallowford Rd,NA,Marietta,GA,30062,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.46085,34.03661,usda,NA,0,G13,G13067,G13067030327,G1300670030327,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003005,NA
KROGER 365,st_167474,3595,CANTON RD,NA,MARIETTA,GA,30066,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.52869,34.03991,usda,NA,0,G13,G13067,G13067030313,G1300670030313,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003005,kroger
Save-A-Lot 989,st_393540,3701,Austell Rd SW,NA,Marietta,GA,30008,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,0,1,1,2016,2017,-84.59609,33.86305,usda,NA,0,G13,G13067,G13067031405,G1300670031405,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003003,NA
"Austell International Farmer's Market, Llc",st_405430,3565,Austell Rd SW,NA,Marietta,GA,30008,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,0,0,1,2017,2017,-84.59372,33.86591,usda,NA,0,G13,G13067,G13067031106,G1300670031106,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003004,NA
KROGER 253,st_087558,2667,POWDER SPRINGS RD,NA,MARIETTA,GA,30064,Supermarket,16,Supermarket,6,1,1,0,0,0,0,0,0,0,0,2008,2009,-84.6316892,33.86722925,esri,PointAddress,0,G13,G13067,G13067031405,G1300670031405,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003003,kroger
Food Lion 2178,st_245086,2909,Austell Rd SW,NA,Marietta,GA,30008,Supermarket,16,Supermarket,6,0,0,0,1,0,0,0,0,0,0,2011,2011,-84.58744608,33.88341889,esri,StreetAddress,0,G13,G13067,G13067031005,G1300670031005,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003004,NA
FOOD DEPOT 25,st_088689,250,Windy Hill Rd SE Ste 600,NA,Marietta,GA,30060,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.55204,33.8947,usda,NA,0,G13,G13067,G13067031004,G1300670031004,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003004,NA
Super Mercado Talpa 3 3,st_324512,371,Pat Mell Rd SE,Ste 153,Marietta,GA,30060,Supermarket,16,Supermarket,6,0,0,0,0,0,0,1,1,1,1,2014,2017,-84.54352,33.90205,usda,NA,0,G13,G13067,G13067031002,G1300670031002,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003001,NA
PUBLIX 122,st_157494,1750,Powder Springs Rd SW,NA,Marietta,GA,30064,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.60294,33.90654,usda,NA,0,G13,G13067,G13067030233,G1300670030233,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003003,publix
ALDI 65,st_124977,1260,Powder Springs Rd SW,NA,Marietta,GA,30064,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.59032,33.9151,usda,NA,0,G13,G13067,G13067030901,G1300670030901,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003001,aldi
PUBLIX 725,st_104948,2900,DELK RD SE,STE 1150,MARIETTA,GA,30067,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.46656,33.9239,usda,NA,0,G13,G13067,G13067030408,G1300670030408,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003005,publix
FOOD DEPOT 32,st_121237,1167,Powder Springs St,NA,Marietta,GA,30064,Supermarket,16,Supermarket,6,1,1,1,0,0,0,0,0,0,0,2008,2010,-84.57416202,33.92468135,esri,StreetAddress,0,G13,G13067,G13067030904,G1300670030904,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1349756,Marietta city,G13049756,G1349756,G13003001,NA
INGLES MARKETS 430,st_123616,1150,Powder Springs St,NA,Marietta,GA,30064,Supermarket,16,Supermarket,6,1,1,0,0,0,0,0,0,0,0,2008,2009,-84.57396987,33.92492691,esri,PointAddress,0,G13,G13067,G13067030904,G1300670030904,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1349756,Marietta city,G13049756,G1349756,G13003001,NA
Carniceria 3 Hermanos,st_008892,752,Sandtown Rd SW,NA,Marietta,GA,30008,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.5557,33.93382,usda,NA,0,G13,G13067,G13067030904,G1300670030904,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1349756,Marietta city,G13049756,G1349756,G13003001,NA
HOUCHENS SAVE-A-LOT 503,st_093677,720,Sandtown Rd SW,NA,Marietta,GA,30008,Supermarket,16,Supermarket,6,1,1,0,0,0,0,0,0,0,0,2008,2009,-84.5557061,33.93387713,esri,StreetAddress,0,G13,G13067,G13067030904,G1300670030904,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1349756,Marietta city,G13049756,G1349756,G13003001,NA
La Farmers Market,st_207197,720,Sandtown Rd SW,NA,Marietta,GA,30008,Supermarket,16,Supermarket,6,0,0,1,1,0,0,0,0,0,0,2010,2011,-84.5557061,33.93387713,esri,StreetAddress,0,G13,G13067,G13067030904,G1300670030904,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1349756,Marietta city,G13049756,G1349756,G13003001,NA
FOOD DEPOT 27,st_103769,681,S Marietta Pkwy SE,NA,Marietta,GA,30060,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.53208,33.94275,usda,NA,0,G13,G13067,G13067030800,G1300670030800,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1349756,Marietta city,G13049756,G1349756,G13003001,NA
PUBLIX 561,st_081230,2500,Dallas Hwy SW,Ste 300,Marietta,GA,30064,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.62474,33.94634,usda,NA,0,G13,G13067,G13067030231,G1300670030231,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003003,publix
CARNICERIA LA VILLA,st_025869,737,Roswell St NE,Ste 204,Marietta,GA,30060,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.53052,33.95068,usda,NA,0,G13,G13067,G13067030700,G1300670030700,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1349756,Marietta city,G13049756,G1349756,G13003001,NA
Sprouts Farmers Market 526,st_414892,3805,Dallas Hwy,Ste 200,Marietta,GA,30064,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,0,0,1,2017,2017,-84.66216,33.95222,usda,NA,0,G13,G13067,G13067030239,G1300670030239,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003003,NA
ALDI 68,st_039802,2125,Roswell Rd,Ste 30,Marietta,GA,30062,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.49097,33.9669,usda,NA,0,G13,G13067,G13067030505,G1300670030505,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003001,aldi
PUBLIX 0155,st_100192,1100,JOHNSON FERRY ROAD,NA,MARIETTA,GA,30068,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.41528,33.9761,usda,NA,0,G13,G13067,G13067030336,G1300670030336,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003005,publix
PUBLIX 280,st_052795,1050,E Piedmont Rd,Ste 130,Marietta,GA,30062,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.4797,33.97681,usda,NA,0,G13,G13067,G13067030330,G1300670030330,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003005,publix
The Fresh Market 044,st_304793,1205,Johnson Ferry Rd,Ste 109,Marietta,GA,30068,Supermarket,16,Supermarket,6,0,0,0,0,0,1,1,1,1,1,2013,2017,-84.41781,33.9782,usda,NA,0,G13,G13067,G13067030334,G1300670030334,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003005,NA
Sprouts Farmers Market 521,st_392833,4101,Roswell Rd,Ste 700,Marietta,GA,30062,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,0,1,1,2016,2017,-84.43277,33.98029,usda,NA,0,G13,G13067,G13067030332,G1300670030332,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003005,NA
Trader Joe's 732,st_032152,4250,Roswell Rd,NA,Marietta,GA,30062,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.42822,33.98272,usda,NA,0,G13,G13067,G13067030334,G1300670030334,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003005,NA
PUBLIX 672,st_099297,1860,SANDY PLAINS RD,NA,MARIETTA,GA,30066,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.50949,33.99477,usda,NA,0,G13,G13067,G13067030502,G1300670030502,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1349756,Marietta city,G13049756,G1349756,G13003001,publix
KROGER 371,st_086100,2550,SANDYPLAINS RD,NA,MARIETTA,GA,30662,Supermarket,16,Supermarket,6,1,1,1,1,1,0,0,0,0,0,2008,2012,-84.4956815,34.01276364,esri,PointAddress,0,G13,G13067,G13067030502,G1300670030502,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003001,kroger
Publix 548,st_079547,50,Barrett Pkwy,Ste 300,Marietta,GA,30066,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.55084,34.01402,usda,NA,0,G13,G13067,G13067030228,G1300670030228,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003002,publix
PUBLIX 0033,st_119414,3605,Sandy Plains Rd,Ste 200,Marietta,GA,30066,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.46167,34.03749,usda,NA,0,G13,G13067,G13067030340,G1300670030340,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13003005,publix
Walmart SUPERCENTER 3201,st_113552,135,Willow Ln,NA,McDonough,GA,30253,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.18126,33.43333,usda,NA,0,G13,G13151,G13151070311,G1301510070311,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13006001,walmart
KROGER 405,st_070603,301,Jonesboro Rd,NA,McDonough,GA,30253,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.16816,33.45397,usda,NA,0,G13,G13151,G13151070311,G1301510070311,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1348624,McDonough city,G13048624,G1348624,G13006001,kroger
